model_name,strategy,threshold,precision,recall,f1,f2,average_precision,tn,fp,fn,tp,false_positive_cost,false_negative_cost,total_cost,dataset,candidate_strategy,trial_id,search_stage,n_total_features,param_n_estimators,param_learning_rate,param_max_depth,param_min_child_weight,param_subsample,param_colsample_bytree,param_gamma,param_reg_lambda,param_reg_alpha,param_scale_pos_weight,param_max_delta_step,normalized_strategy,fit_dataset,evaluation_dataset,uses_official_test,n_original_features,n_structural_features,n_dropped_features,dropped_features,structural_feature_names,top_rank
xgboost_tuned,median_all_structural_all,0.15,0.3361921097770154,0.98,0.5006385696040868,0.7086044830079538,0.8596753598167715,11413,387,4,196,10,500,5870,valid,median_all_structural_all,median_all_structural_all_broad_012,broad,230,1702,0.007839635074472523,6,16.595223643325895,0.4567664772387316,0.6453066751971352,16.507990223926424,0.7202011807407714,13.756442453956533,85.19340160154184,5,median_all_structural_all,train_inner,valid,False,170,60,0,,sample_missing_count|sample_missing_rate|sample_non_missing_count|sample_zero_count|sample_zero_rate|sample_non_zero_count|prefix_ag_missing_count|prefix_ag_missing_rate|prefix_ay_missing_count|prefix_ay_missing_rate|prefix_cn_missing_count|prefix_cn_missing_rate|prefix_az_missing_count|prefix_az_missing_rate|prefix_cs_missing_count|prefix_cs_missing_rate|prefix_ba_missing_count|prefix_ba_missing_rate|prefix_ee_missing_count|prefix_ee_missing_rate|prefix_ag_zero_count|prefix_ag_zero_rate|prefix_ay_zero_count|prefix_ay_zero_rate|prefix_cn_zero_count|prefix_cn_zero_rate|prefix_az_zero_count|prefix_az_zero_rate|prefix_cs_zero_count|prefix_cs_zero_rate|missing_br_000|missing_bq_000|missing_bp_000|missing_bo_000|missing_bn_000|missing_bm_000|missing_di_000|missing_dh_000|missing_dj_000|missing_dk_000|missing_dl_000|missing_eb_000|missing_df_000|missing_dg_000|missing_dm_000|missing_ak_000|missing_ca_000|missing_ac_000|missing_ad_000|missing_cf_000|missing_cg_000|missing_ch_000|missing_co_000|missing_bl_000|missing_ar_000|missing_bz_000|missing_cp_000|missing_do_000|missing_dx_000|missing_dy_000,10
xgboost_tuned,drop_high_missing_median,0.19,0.38735177865612647,0.98,0.5552407932011332,0.7503828483920367,0.8648924698407414,11490,310,4,196,10,500,5100,valid,drop_high_missing_median,drop_high_missing_median_broad_007,broad,168,2010,0.030443765530416257,9,6.711091074042,0.9878543384906122,0.617524401426139,15.873643011199452,0.17629418202185074,16.66385130413292,146.3501637875731,10,drop_high_missing_median,train_inner,valid,False,168,0,2,bq_000|br_000,,1
xgboost_tuned,drop_high_missing_median,0.26,0.3987730061349693,0.975,0.5660377358490566,0.756400310318076,0.8605976864375146,11506,294,5,195,10,500,5440,valid,drop_high_missing_median,drop_high_missing_median_broad_014,broad,168,926,0.13677687846486775,5,3.7888602169451815,0.9499856479326217,0.694202335935297,14.846358988359533,5.1878247506476205,19.603176270284855,60.895159557520344,2,drop_high_missing_median,train_inner,valid,False,168,0,2,bq_000|br_000,,2
xgboost_tuned,drop_high_missing_median,0.24,0.39553752535496955,0.975,0.5627705627705628,0.7540603248259861,0.856479595189082,11502,298,5,195,10,500,5480,valid,drop_high_missing_median,drop_high_missing_median_broad_008,broad,168,2334,0.10394353039598178,4,4.599611320845205,0.47678415977261823,0.4210334892244627,13.506112573349682,11.766647082893225,23.21162048254879,157.12761316946268,0,drop_high_missing_median,train_inner,valid,False,168,0,2,bq_000|br_000,,3
xgboost_tuned,drop_high_missing_median,0.29,0.3869047619047619,0.975,0.5539772727272727,0.7476993865030674,0.8519328070101712,11491,309,5,195,10,500,5590,valid,drop_high_missing_median,drop_high_missing_median_broad_002,broad,168,1045,0.11268751989756638,4,23.266770673009724,0.9186085342846431,0.6781144638872738,18.191044877426997,5.063766052008112,25.508228965011654,67.90043525055913,4,drop_high_missing_median,train_inner,valid,False,168,0,2,bq_000|br_000,,4
xgboost_tuned,drop_high_missing_median,0.08,0.3816046966731898,0.975,0.5485232067510548,0.7437070938215103,0.8830169139601475,11484,316,5,195,10,500,5660,valid,drop_high_missing_median,drop_high_missing_median_broad_003,broad,168,1397,0.03550768611347651,6,5.113127685861939,0.9545357199034219,0.7600409562370826,3.5501316487393497,0.9632264567856713,5.748090289880995,14.219932405757332,0,drop_high_missing_median,train_inner,valid,False,168,0,2,bq_000|br_000,,5
xgboost_tuned,drop_high_missing_median,0.16,0.3742802303262956,0.975,0.5409153952843273,0.7380772142316427,0.8785815344897343,11474,326,5,195,10,500,5760,valid,drop_high_missing_median,drop_high_missing_median_broad_020,broad,168,873,0.01642929914760546,7,7.132958638419075,0.8257920967123471,0.49836436905122333,6.614714841097333,50.23313320513103,1.4570786954087422,88.33083289072626,2,drop_high_missing_median,train_inner,valid,False,168,0,2,bq_000|br_000,,6
xgboost_tuned,drop_high_missing_median,0.1,0.3157051282051282,0.985,0.47815533980582525,0.6917134831460674,0.862533921600178,11373,427,3,197,10,500,5770,valid,drop_high_missing_median,drop_high_missing_median_broad_010,broad,168,1183,0.1360914416343138,7,2.646016304700387,0.919029621297552,0.5762204252161843,17.06689342288119,0.7376669401835269,17.70960752649447,77.4798115171318,6,drop_high_missing_median,train_inner,valid,False,168,0,2,bq_000|br_000,,7
xgboost_tuned,drop_high_missing_median,0.43,0.31369426751592355,0.985,0.4758454106280193,0.6897759103641457,0.80361991126251,11369,431,3,197,10,500,5810,valid,drop_high_missing_median,drop_high_missing_median_broad_015,broad,168,831,0.016429414674661427,3,35.86436797900654,0.6057858132875628,0.71496810636935,15.839488502827482,18.858707450852705,13.151587757525787,90.96374245974336,1,drop_high_missing_median,train_inner,valid,False,168,0,2,bq_000|br_000,,8
xgboost_tuned,drop_high_missing_median,0.1,0.35714285714285715,0.975,0.5227882037533512,0.7243684992570579,0.8656840553903361,11449,351,5,195,10,500,6010,valid,drop_high_missing_median,drop_high_missing_median_broad_006,broad,168,1517,0.05583175824490026,5,56.32857266579318,0.6085255350183479,0.8269397733346455,14.999670758705372,1.0136778487542268,3.7160932459266305,16.960983248572358,10,drop_high_missing_median,train_inner,valid,False,168,0,2,bq_000|br_000,,9
xgboost_tuned,drop_high_missing_median,0.19,0.3895582329317269,0.97,0.5558739255014327,0.7473035439137135,0.8708850855033782,11496,304,6,194,10,500,6040,valid,drop_high_missing_median,drop_high_missing_median_broad_011,broad,168,905,0.13160985319873636,9,1.4151674699160306,0.6380598162001132,0.8164654459670189,16.148632119525633,79.33080791439356,8.890861710334947,79.35013169231797,1,drop_high_missing_median,train_inner,valid,False,168,0,2,bq_000|br_000,,10
